"country","year","age_grp","avg_schooling"
"Viet Nam",2020,"30-34",8.54054945054949
"Viet Nam",2020,"35-39",8.06208791208792
"Viet Nam",2020,"40-44",7.69065934065935
"Viet Nam",2020,"45-49",7.00824175824175
"Viet Nam",2020,"50-54",6.23340659340661
"Viet Nam",2020,"55-59",5.93538461538461
"Viet Nam",2020,"60-64",5.64835164835162
"Viet Nam",2020,"65-999",5.36740641242537
"Viet Nam",2021,"15-19",4.17785714285714
"Viet Nam",2021,"20-24",9.27846153846153
"Viet Nam",2021,"25-29",8.852
"Viet Nam",2021,"30-34",8.63358241758246
"Viet Nam",2021,"35-39",8.15435164835165
"Viet Nam",2021,"40-44",7.78248351648352
"Viet Nam",2021,"45-49",7.09327472527471
"Viet Nam",2021,"50-54",6.30908791208793
"Viet Nam",2021,"55-59",6.00953846153845
"Viet Nam",2021,"60-64",5.72009890109888
"Viet Nam",2021,"65-999",5.43746990824724
"Viet Nam",2022,"15-19",4.1476923076923
"Viet Nam",2022,"20-24",9.36384615384614
"Viet Nam",2022,"25-29",8.94015384615383
"Viet Nam",2022,"30-34",8.7266153846154
"Viet Nam",2022,"35-39",8.24661538461538
"Viet Nam",2022,"40-44",7.8743076923077
"Viet Nam",2022,"45-49",7.1783076923077
"Viet Nam",2022,"50-54",6.38476923076925
"Viet Nam",2022,"55-59",6.0836923076923
"Viet Nam",2022,"60-64",5.79184615384614
"Viet Nam",2022,"65-999",5.50753340406914
"Viet Nam",2023,"15-19",4.11752747252747
"Viet Nam",2023,"20-24",9.44923076923075
"Viet Nam",2023,"25-29",9.02830769230769
"Viet Nam",2023,"30-34",8.81964835164837
"Viet Nam",2023,"35-39",8.33887912087911
"Viet Nam",2023,"40-44",7.96613186813187
"Viet Nam",2023,"45-49",7.26334065934066
"Viet Nam",2023,"50-54",6.46045054945057
"Viet Nam",2023,"55-59",6.15784615384615
"Viet Nam",2023,"60-64",5.8635934065934
"Viet Nam",2023,"65-999",5.57759689989103
"Viet Nam",2024,"15-19",4.08736263736264
"Viet Nam",2024,"20-24",9.53461538461536
"Viet Nam",2024,"25-29",9.11646153846152
"Viet Nam",2024,"30-34",8.91268131868134
"Viet Nam",2024,"35-39",8.43114285714285
"Viet Nam",2024,"40-44",8.05795604395604
"Viet Nam",2024,"45-49",7.34837362637361
"Viet Nam",2024,"50-54",6.53613186813189
"Viet Nam",2024,"55-59",6.232
"Viet Nam",2024,"60-64",5.93534065934065
"Viet Nam",2024,"65-999",5.64766039571293
"Viet Nam",2025,"15-19",4.0571978021978
"Viet Nam",2025,"20-24",9.61999999999998
"Viet Nam",2025,"25-29",9.20461538461538
"Viet Nam",2025,"30-34",9.0057142857143
"Viet Nam",2025,"35-39",8.52340659340661
"Viet Nam",2025,"40-44",8.14978021978021
"Viet Nam",2025,"45-49",7.43340659340657
"Viet Nam",2025,"50-54",6.61181318681318
"Viet Nam",2025,"55-59",6.30615384615385
"Viet Nam",2025,"60-64",6.00708791208788
"Viet Nam",2025,"65-999",5.71772389153483
"Viet Nam",2026,"15-19",4.02703296703297
"Viet Nam",2026,"20-24",9.70538461538462
"Viet Nam",2026,"25-29",9.29276923076924
"Viet Nam",2026,"30-34",9.09874725274727
"Viet Nam",2026,"35-39",8.61567032967034
"Viet Nam",2026,"40-44",8.24160439560438
"Viet Nam",2026,"45-49",7.51843956043956
"Viet Nam",2026,"50-54",6.6874945054945
"Viet Nam",2026,"55-59",6.3803076923077
"Viet Nam",2026,"60-64",6.07883516483514
"Viet Nam",2026,"65-999",5.78778738735673
"Viet Nam",2027,"15-19",3.99686813186813
"Viet Nam",2027,"20-24",9.79076923076923
"Viet Nam",2027,"25-29",9.38092307692307
"Viet Nam",2027,"30-34",9.19178021978024
"Viet Nam",2027,"35-39",8.70793406593407
"Viet Nam",2027,"40-44",8.33342857142856
"Viet Nam",2027,"45-49",7.60347252747252
"Viet Nam",2027,"50-54",6.76317582417582
"Viet Nam",2027,"55-59",6.45446153846154
"Viet Nam",2027,"60-64",6.1505824175824
"Viet Nam",2027,"65-999",5.85785088317863
"Viet Nam",2028,"15-19",3.96670329670329
"Viet Nam",2028,"20-24",9.87615384615384
"Viet Nam",2028,"25-29",9.46907692307693
"Viet Nam",2028,"30-34",9.28481318681321
"Viet Nam",2028,"35-39",8.8001978021978
"Viet Nam",2028,"40-44",8.42525274725276
"Viet Nam",2028,"45-49",7.68850549450548
"Viet Nam",2028,"50-54",6.83885714285714
"Viet Nam",2028,"55-59",6.52861538461539
"Viet Nam",2028,"60-64",6.22232967032966
"Viet Nam",2028,"65-999",5.92791437900053
"Viet Nam",2029,"15-19",3.93653846153846
"Viet Nam",2029,"20-24",9.96153846153845
"Viet Nam",2029,"25-29",9.55723076923076
"Viet Nam",2029,"30-34",9.37784615384618
"Viet Nam",2029,"35-39",8.89246153846153
"Viet Nam",2029,"40-44",8.51707692307693
"Viet Nam",2029,"45-49",7.77353846153846
"Viet Nam",2029,"50-54",6.91453846153846
"Viet Nam",2029,"55-59",6.60276923076924
"Viet Nam",2029,"60-64",6.29407692307691
"Viet Nam",2029,"65-999",5.9979778748224
"Viet Nam",2030,"15-19",3.90637362637362
"Viet Nam",2030,"20-24",10.0469230769231
"Viet Nam",2030,"25-29",9.64538461538461
"Viet Nam",2030,"30-34",9.47087912087915
"Viet Nam",2030,"35-39",8.98472527472526
"Viet Nam",2030,"40-44",8.6089010989011
"Viet Nam",2030,"45-49",7.85857142857142
"Viet Nam",2030,"50-54",6.99021978021977
"Viet Nam",2030,"55-59",6.67692307692306
"Viet Nam",2030,"60-64",6.36582417582417
"Viet Nam",2030,"65-999",6.06804137064429
"Viet Nam",2031,"15-19",3.87620879120879
"Viet Nam",2031,"20-24",10.1323076923077
"Viet Nam",2031,"25-29",9.73353846153844
"Viet Nam",2031,"30-34",9.56391208791212
"Viet Nam",2031,"35-39",9.076989010989
"Viet Nam",2031,"40-44",8.70072527472527
"Viet Nam",2031,"45-49",7.94360439560438
"Viet Nam",2031,"50-54",7.06590109890109
"Viet Nam",2031,"55-59",6.75107692307691
"Viet Nam",2031,"60-64",6.4375714285714
"Viet Nam",2031,"65-999",6.13810486646619
"Viet Nam",2032,"15-19",3.84604395604396
"Viet Nam",2032,"20-24",10.2176923076923
"Viet Nam",2032,"25-29",9.8216923076923
"Viet Nam",2032,"30-34",9.65694505494508
"Viet Nam",2032,"35-39",9.16925274725276
"Viet Nam",2032,"40-44",8.79254945054944
"Viet Nam",2032,"45-49",8.02863736263734
"Viet Nam",2032,"50-54",7.14158241758241
"Viet Nam",2032,"55-59",6.82523076923076
"Viet Nam",2032,"60-64",6.50931868131866
"Viet Nam",2032,"65-999",6.20816836228809
"Viet Nam",2033,"15-19",3.81587912087912
"Viet Nam",2033,"20-24",10.3030769230769
"Viet Nam",2033,"25-29",9.90984615384616
"Viet Nam",2033,"30-34",9.74997802197805
"Viet Nam",2033,"35-39",9.26151648351649
"Viet Nam",2033,"40-44",8.88437362637362
"Viet Nam",2033,"45-49",8.11367032967033
"Viet Nam",2033,"50-54",7.21726373626373
"Viet Nam",2033,"55-59",6.89938461538461
"Viet Nam",2033,"60-64",6.58106593406592
"Viet Nam",2033,"65-999",6.27823185810999
"Viet Nam",2034,"15-19",3.78571428571428
"Viet Nam",2034,"20-24",10.3884615384615
"Viet Nam",2034,"25-29",9.99799999999999
"Viet Nam",2034,"30-34",9.84301098901102
"Viet Nam",2034,"35-39",9.35378021978022
"Viet Nam",2034,"40-44",8.97619780219779
"Viet Nam",2034,"45-49",8.19870329670329
"Viet Nam",2034,"50-54",7.29294505494505
"Viet Nam",2034,"55-59",6.97353846153845
"Viet Nam",2034,"60-64",6.65281318681318
"Viet Nam",2034,"65-999",6.34829535393189
"Viet Nam",2035,"15-19",3.75554945054945
"Viet Nam",2035,"20-24",10.4738461538462
"Viet Nam",2035,"25-29",10.0861538461538
"Viet Nam",2035,"30-34",9.93604395604399
"Viet Nam",2035,"35-39",9.44604395604395
"Viet Nam",2035,"40-44",9.06802197802196
"Viet Nam",2035,"45-49",8.28373626373624
"Viet Nam",2035,"50-54",7.36862637362637
"Viet Nam",2035,"55-59",7.0476923076923
"Viet Nam",2035,"60-64",6.72456043956043
"Viet Nam",2035,"65-999",6.41835884975379
"Viet Nam",2036,"15-19",3.72538461538461
"Viet Nam",2036,"20-24",10.5592307692308
"Viet Nam",2036,"25-29",10.1743076923077
"Viet Nam",2036,"30-34",10.029076923077
"Viet Nam",2036,"35-39",9.53830769230768
"Viet Nam",2036,"40-44",9.15984615384616
"Viet Nam",2036,"45-49",8.36876923076923
"Viet Nam",2036,"50-54",7.44430769230769
"Viet Nam",2036,"55-59",7.12184615384615
"Viet Nam",2036,"60-64",6.79630769230766
"Viet Nam",2036,"65-999",6.48842234557569
"Viet Nam",2037,"15-19",3.69521978021978
"Viet Nam",2037,"20-24",10.6446153846154
"Viet Nam",2037,"25-29",10.2624615384615
"Viet Nam",2037,"30-34",10.1221098901099
"Viet Nam",2037,"35-39",9.63057142857141
"Viet Nam",2037,"40-44",9.25167032967033
"Viet Nam",2037,"45-49",8.45380219780219
"Viet Nam",2037,"50-54",7.51998901098901
"Viet Nam",2037,"55-59",7.196
"Viet Nam",2037,"60-64",6.86805494505492
"Viet Nam",2037,"65-999",6.55848584139756
"Viet Nam",2038,"15-19",3.66505494505495
"Viet Nam",2038,"20-24",10.73
"Viet Nam",2038,"25-29",10.3506153846154
"Viet Nam",2038,"30-34",10.2151428571429
"Viet Nam",2038,"35-39",9.72283516483517
"Viet Nam",2038,"40-44",9.3434945054945
"Viet Nam",2038,"45-49",8.53883516483515
"Viet Nam",2038,"50-54",7.59567032967033
"Viet Nam",2038,"55-59",7.27015384615385
"Viet Nam",2038,"60-64",6.93980219780218
"Viet Nam",2038,"65-999",6.62854933721945
"Viet Nam",2039,"15-19",3.63489010989011
"Viet Nam",2039,"20-24",10.8153846153846
"Viet Nam",2039,"25-29",10.4387692307692
"Viet Nam",2039,"30-34",10.3081758241759
"Viet Nam",2039,"35-39",9.81509890109891
"Viet Nam",2039,"40-44",9.43531868131868
"Viet Nam",2039,"45-49",8.62386813186811
"Viet Nam",2039,"50-54",7.67135164835165
"Viet Nam",2039,"55-59",7.34430769230769
"Viet Nam",2039,"60-64",7.01154945054944
"Viet Nam",2039,"65-999",6.69861283304135
"Viet Nam",2040,"15-19",3.60472527472528
"Viet Nam",2040,"20-24",10.9007692307692
"Viet Nam",2040,"25-29",10.5269230769231
"Viet Nam",2040,"30-34",10.4012087912088
"Viet Nam",2040,"35-39",9.90736263736264
"Viet Nam",2040,"40-44",9.52714285714285
"Viet Nam",2040,"45-49",8.70890109890109
"Viet Nam",2040,"50-54",7.74703296703296
"Viet Nam",2040,"55-59",7.41846153846154
"Viet Nam",2040,"60-64",7.0832967032967
"Viet Nam",2040,"65-999",6.76867632886325
"Viet Nam",2041,"15-19",3.57456043956044
"Viet Nam",2041,"20-24",10.9861538461538
"Viet Nam",2041,"25-29",10.6150769230769
"Viet Nam",2041,"30-34",10.4942417582418
"Viet Nam",2041,"35-39",9.99962637362637
"Viet Nam",2041,"40-44",9.61896703296702
"Viet Nam",2041,"45-49",8.79393406593405
"Viet Nam",2041,"50-54",7.82271428571428
"Viet Nam",2041,"55-59",7.49261538461539
"Viet Nam",2041,"60-64",7.15504395604393
"Viet Nam",2041,"65-999",6.83873982468515
"Viet Nam",2042,"15-19",3.5443956043956
"Viet Nam",2042,"20-24",11.0715384615384
"Viet Nam",2042,"25-29",10.7032307692308
"Viet Nam",2042,"30-34",10.5872747252747
"Viet Nam",2042,"35-39",10.0918901098901
"Viet Nam",2042,"40-44",9.71079120879119
"Viet Nam",2042,"45-49",8.87896703296701
"Viet Nam",2042,"50-54",7.8983956043956
"Viet Nam",2042,"55-59",7.56676923076921
"Viet Nam",2042,"60-64",7.22679120879118
"Viet Nam",2042,"65-999",6.90880332050705
"Viet Nam",2043,"15-19",3.51423076923077
"Viet Nam",2043,"20-24",11.1569230769231
"Viet Nam",2043,"25-29",10.7913846153846
"Viet Nam",2043,"30-34",10.6803076923077
"Viet Nam",2043,"35-39",10.1841538461538
"Viet Nam",2043,"40-44",9.80261538461536
"Viet Nam",2043,"45-49",8.964
"Viet Nam",2043,"50-54",7.97407692307692
"Viet Nam",2043,"55-59",7.64092307692306
"Viet Nam",2043,"60-64",7.29853846153844
"Viet Nam",2043,"65-999",6.97886681632895
"Viet Nam",2044,"15-19",3.48406593406593
"Viet Nam",2044,"20-24",11.2423076923077
"Viet Nam",2044,"25-29",10.8795384615385
"Viet Nam",2044,"30-34",10.7733406593407
"Viet Nam",2044,"35-39",10.2764175824176
"Viet Nam",2044,"40-44",9.89443956043957
"Viet Nam",2044,"45-49",9.04903296703296
"Viet Nam",2044,"50-54",8.04975824175824
"Viet Nam",2044,"55-59",7.71507692307691
"Viet Nam",2044,"60-64",7.3702857142857
"Viet Nam",2044,"65-999",7.04893031215084
"Viet Nam",2045,"15-19",3.4539010989011
"Viet Nam",2045,"20-24",11.3276923076923
"Viet Nam",2045,"25-29",10.9676923076923
"Viet Nam",2045,"30-34",10.8663736263736
"Viet Nam",2045,"35-39",10.3686813186813
"Viet Nam",2045,"40-44",9.98626373626374
"Viet Nam",2045,"45-49",9.13406593406592
"Viet Nam",2045,"50-54",8.12543956043956
"Viet Nam",2045,"55-59",7.78923076923076
"Viet Nam",2045,"60-64",7.44203296703296
"Viet Nam",2045,"65-999",7.11899380797271
"Viet Nam",2046,"15-19",3.42373626373627
"Viet Nam",2046,"20-24",11.4130769230769
"Viet Nam",2046,"25-29",11.0558461538461
"Viet Nam",2046,"30-34",10.9594065934066
"Viet Nam",2046,"35-39",10.4609450549451
"Viet Nam",2046,"40-44",10.0780879120879
"Viet Nam",2046,"45-49",9.21909890109887
"Viet Nam",2046,"50-54",8.20112087912088
"Viet Nam",2046,"55-59",7.8633846153846
"Viet Nam",2046,"60-64",7.51378021978019
"Viet Nam",2046,"65-999",7.18905730379461
"Viet Nam",2047,"15-19",3.39357142857143
"Viet Nam",2047,"20-24",11.4984615384615
"Viet Nam",2047,"25-29",11.144
"Viet Nam",2047,"30-34",11.0524395604396
"Viet Nam",2047,"35-39",10.5532087912088
"Viet Nam",2047,"40-44",10.1699120879121
"Viet Nam",2047,"45-49",9.30413186813186
"Viet Nam",2047,"50-54",8.2768021978022
"Viet Nam",2047,"55-59",7.93753846153845
"Viet Nam",2047,"60-64",7.58552747252745
"Viet Nam",2047,"65-999",7.25912079961651
"Viet Nam",2048,"15-19",3.36340659340659
"Viet Nam",2048,"20-24",11.5838461538461
"Viet Nam",2048,"25-29",11.2321538461538
"Viet Nam",2048,"30-34",11.1454725274725
"Viet Nam",2048,"35-39",10.6454725274725
"Viet Nam",2048,"40-44",10.2617362637363
"Viet Nam",2048,"45-49",9.38916483516482
"Viet Nam",2048,"50-54",8.35248351648352
"Viet Nam",2048,"55-59",8.0116923076923
"Viet Nam",2048,"60-64",7.6572747252747
"Viet Nam",2048,"65-999",7.32918429543841
"Viet Nam",2049,"15-19",3.33324175824176
"Viet Nam",2049,"20-24",11.6692307692308
"Viet Nam",2049,"25-29",11.3203076923077
"Viet Nam",2049,"30-34",11.2385054945055
"Viet Nam",2049,"35-39",10.7377362637363
"Viet Nam",2049,"40-44",10.3535604395604
"Viet Nam",2049,"45-49",9.47419780219778
"Viet Nam",2049,"50-54",8.42816483516484
"Viet Nam",2049,"55-59",8.08584615384615
"Viet Nam",2049,"60-64",7.72902197802196
"Viet Nam",2049,"65-999",7.39924779126031
"Viet Nam",2050,"15-19",3.30307692307692
"Viet Nam",2050,"20-24",11.7546153846154
"Viet Nam",2050,"25-29",11.4084615384615
"Viet Nam",2050,"30-34",11.3315384615385
"Viet Nam",2050,"35-39",10.83
"Viet Nam",2050,"40-44",10.4453846153846
"Viet Nam",2050,"45-49",9.55923076923077
"Viet Nam",2050,"50-54",8.50384615384615
"Viet Nam",2050,"55-59",8.16
"Viet Nam",2050,"60-64",7.80076923076922
"Viet Nam",2050,"65-999",7.46931128708221
"Yemen",2015,"15-19",5.27730769230772
"Yemen",2015,"20-24",4.88
"Yemen",2015,"25-29",3.85423076923075
"Yemen",2015,"30-34",2.81307692307691
"Yemen",2015,"35-39",1.82384615384616
"Yemen",2015,"40-44",0.982307692307685
"Yemen",2015,"45-49",0.379230769230769
"Yemen",2015,"50-54",0.154999999999999
"Yemen",2015,"55-59",0.0526923076923076
"Yemen",2015,"60-64",0.00961538461538461
"Yemen",2015,"65-999",0.0168074027969347
"Yemen",2016,"15-19",5.37443956043958
"Yemen",2016,"20-24",4.97399999999999
"Yemen",2016,"25-29",3.93046153846154
"Yemen",2016,"30-34",2.86989010989009
"Yemen",2016,"35-39",1.86127472527473
"Yemen",2016,"40-44",1.00263736263736
"Yemen",2016,"45-49",0.38698901098901
"Yemen",2016,"50-54",0.158087912087912
"Yemen",2016,"55-59",0.0536263736263736
"Yemen",2016,"60-64",0.00962637362637362
"Yemen",2016,"65-999",0.016995247649882
"Yemen",2017,"15-19",5.47157142857145
"Yemen",2017,"20-24",5.06799999999998
"Yemen",2017,"25-29",4.0066923076923
"Yemen",2017,"30-34",2.92670329670328
"Yemen",2017,"35-39",1.8987032967033
"Yemen",2017,"40-44",1.02296703296703
"Yemen",2017,"45-49",0.394747252747253
"Yemen",2017,"50-54",0.161175824175824
"Yemen",2017,"55-59",0.0545604395604393
"Yemen",2017,"60-64",0.00963736263736263
"Yemen",2017,"65-999",0.0171830925028295
"Yemen",2018,"15-19",5.56870329670332
"Yemen",2018,"20-24",5.16199999999998
"Yemen",2018,"25-29",4.08292307692307
"Yemen",2018,"30-34",2.98351648351647
"Yemen",2018,"35-39",1.93613186813187
"Yemen",2018,"40-44",1.0432967032967
"Yemen",2018,"45-49",0.402505494505494
"Yemen",2018,"50-54",0.164263736263736
"Yemen",2018,"55-59",0.0554945054945053
"Yemen",2018,"60-64",0.00964835164835164
"Yemen",2018,"65-999",0.0173709373557768
"Yemen",2019,"15-19",5.66583516483519
"Yemen",2019,"20-24",5.25599999999997
"Yemen",2019,"25-29",4.15915384615386
"Yemen",2019,"30-34",3.04032967032965
"Yemen",2019,"35-39",1.97356043956044
"Yemen",2019,"40-44",1.06362637362637
"Yemen",2019,"45-49",0.410263736263737
"Yemen",2019,"50-54",0.167351648351648
"Yemen",2019,"55-59",0.0564285714285713
"Yemen",2019,"60-64",0.00965934065934065
"Yemen",2019,"65-999",0.0175587822087243
"Yemen",2020,"15-19",5.76296703296705
"Yemen",2020,"20-24",5.34999999999999
"Yemen",2020,"25-29",4.23538461538462
"Yemen",2020,"30-34",3.09714285714284
"Yemen",2020,"35-39",2.01098901098901
"Yemen",2020,"40-44",1.08395604395604
"Yemen",2020,"45-49",0.418021978021978
"Yemen",2020,"50-54",0.17043956043956
"Yemen",2020,"55-59",0.0573626373626372
"Yemen",2020,"60-64",0.00967032967032967
"Yemen",2020,"65-999",0.0177466270616716
"Yemen",2021,"15-19",5.86009890109892
"Yemen",2021,"20-24",5.44399999999999
"Yemen",2021,"25-29",4.31161538461538
"Yemen",2021,"30-34",3.15395604395603
"Yemen",2021,"35-39",2.04841758241758
"Yemen",2021,"40-44",1.10428571428571
"Yemen",2021,"45-49",0.42578021978022
"Yemen",2021,"50-54",0.173527472527472
"Yemen",2021,"55-59",0.0582967032967032
"Yemen",2021,"60-64",0.00968131868131868
"Yemen",2021,"65-999",0.0179344719146191
"Yemen",2022,"15-19",5.95723076923079
"Yemen",2022,"20-24",5.53799999999998
"Yemen",2022,"25-29",4.38784615384614
"Yemen",2022,"30-34",3.21076923076922
"Yemen",2022,"35-39",2.08584615384616
"Yemen",2022,"40-44",1.12461538461538
"Yemen",2022,"45-49",0.433538461538461
"Yemen",2022,"50-54",0.176615384615384
"Yemen",2022,"55-59",0.059230769230769
"Yemen",2022,"60-64",0.00969230769230769
"Yemen",2022,"65-999",0.0181223167675664
"Yemen",2023,"15-19",6.05436263736266
"Yemen",2023,"20-24",5.63199999999998
"Yemen",2023,"25-29",4.46407692307693
"Yemen",2023,"30-34",3.2675824175824
"Yemen",2023,"35-39",2.12327472527473
"Yemen",2023,"40-44",1.14494505494505
"Yemen",2023,"45-49",0.441296703296704
"Yemen",2023,"50-54",0.179703296703297
"Yemen",2023,"55-59",0.060164835164835
"Yemen",2023,"60-64",0.0097032967032967
"Yemen",2023,"65-999",0.0183101616205138
"Yemen",2024,"15-19",6.15149450549453
"Yemen",2024,"20-24",5.72599999999997
"Yemen",2024,"25-29",4.54030769230769
"Yemen",2024,"30-34",3.32439560439559
"Yemen",2024,"35-39",2.1607032967033
"Yemen",2024,"40-44",1.16527472527472
"Yemen",2024,"45-49",0.449054945054945
"Yemen",2024,"50-54",0.182791208791208
"Yemen",2024,"55-59",0.0610989010989009
"Yemen",2024,"60-64",0.00971428571428571
"Yemen",2024,"65-999",0.0184980064734612
"Yemen",2025,"15-19",6.24862637362639
"Yemen",2025,"20-24",5.81999999999999
"Yemen",2025,"25-29",4.61653846153845
"Yemen",2025,"30-34",3.38120879120878
"Yemen",2025,"35-39",2.19813186813187
"Yemen",2025,"40-44",1.18560439560439
"Yemen",2025,"45-49",0.456813186813187
"Yemen",2025,"50-54",0.18587912087912
"Yemen",2025,"55-59",0.0620329670329669
"Yemen",2025,"60-64",0.00972527472527472
"Yemen",2025,"65-999",0.0186858513264086
"Yemen",2026,"15-19",6.34575824175826
"Yemen",2026,"20-24",5.91399999999999
"Yemen",2026,"25-29",4.69276923076922
"Yemen",2026,"30-34",3.43802197802196
"Yemen",2026,"35-39",2.23556043956044
"Yemen",2026,"40-44",1.20593406593406
"Yemen",2026,"45-49",0.464571428571428
"Yemen",2026,"50-54",0.188967032967033
"Yemen",2026,"55-59",0.0629670329670329
"Yemen",2026,"60-64",0.00973626373626373
"Yemen",2026,"65-999",0.018873696179356
"Yemen",2027,"15-19",6.44289010989013
"Yemen",2027,"20-24",6.00799999999998
"Yemen",2027,"25-29",4.76900000000001
"Yemen",2027,"30-34",3.49483516483515
"Yemen",2027,"35-39",2.27298901098901
"Yemen",2027,"40-44",1.22626373626373
"Yemen",2027,"45-49",0.472329670329669
"Yemen",2027,"50-54",0.192054945054944
"Yemen",2027,"55-59",0.0639010989010986
"Yemen",2027,"60-64",0.00974725274725274
"Yemen",2027,"65-999",0.0190615410323034
"Yemen",2028,"15-19",6.540021978022
"Yemen",2028,"20-24",6.10199999999998
"Yemen",2028,"25-29",4.84523076923077
"Yemen",2028,"30-34",3.55164835164834
"Yemen",2028,"35-39",2.31041758241759
"Yemen",2028,"40-44",1.24659340659341
"Yemen",2028,"45-49",0.480087912087912
"Yemen",2028,"50-54",0.195142857142857
"Yemen",2028,"55-59",0.0648351648351646
"Yemen",2028,"60-64",0.00975824175824175
"Yemen",2028,"65-999",0.0192493858852508
"Yemen",2029,"15-19",6.63715384615386
"Yemen",2029,"20-24",6.19599999999997
"Yemen",2029,"25-29",4.92146153846153
"Yemen",2029,"30-34",3.60846153846153
"Yemen",2029,"35-39",2.34784615384615
"Yemen",2029,"40-44",1.26692307692307
"Yemen",2029,"45-49",0.487846153846153
"Yemen",2029,"50-54",0.198230769230769
"Yemen",2029,"55-59",0.0657692307692306
"Yemen",2029,"60-64",0.00976923076923076
"Yemen",2029,"65-999",0.0194372307381982
"Yemen",2030,"15-19",6.73428571428573
"Yemen",2030,"20-24",6.28999999999999
"Yemen",2030,"25-29",4.99769230769229
"Yemen",2030,"30-34",3.66527472527471
"Yemen",2030,"35-39",2.38527472527473
"Yemen",2030,"40-44",1.28725274725274
"Yemen",2030,"45-49",0.495604395604396
"Yemen",2030,"50-54",0.201318681318681
"Yemen",2030,"55-59",0.0667032967032966
"Yemen",2030,"60-64",0.00978021978021977
"Yemen",2030,"65-999",0.0196250755911456
"Yemen",2031,"15-19",6.8314175824176
"Yemen",2031,"20-24",6.38399999999999
"Yemen",2031,"25-29",5.07392307692308
"Yemen",2031,"30-34",3.7220879120879
"Yemen",2031,"35-39",2.4227032967033
"Yemen",2031,"40-44",1.30758241758241
"Yemen",2031,"45-49",0.503362637362637
"Yemen",2031,"50-54",0.204406593406593
"Yemen",2031,"55-59",0.0676373626373625
"Yemen",2031,"60-64",0.00979120879120879
"Yemen",2031,"65-999",0.019812920444093
"Yemen",2032,"15-19",6.92854945054947
"Yemen",2032,"20-24",6.47799999999998
"Yemen",2032,"25-29",5.15015384615384
"Yemen",2032,"30-34",3.77890109890109
"Yemen",2032,"35-39",2.46013186813187
"Yemen",2032,"40-44",1.32791208791208
"Yemen",2032,"45-49",0.511120879120879
"Yemen",2032,"50-54",0.207494505494505
"Yemen",2032,"55-59",0.0685714285714283
"Yemen",2032,"60-64",0.0098021978021978
"Yemen",2032,"65-999",0.0200007652970404
"Yemen",2033,"15-19",7.02568131868134
"Yemen",2033,"20-24",6.57199999999997
"Yemen",2033,"25-29",5.2263846153846
"Yemen",2033,"30-34",3.83571428571427
"Yemen",2033,"35-39",2.49756043956044
"Yemen",2033,"40-44",1.34824175824176
"Yemen",2033,"45-49",0.51887912087912
"Yemen",2033,"50-54",0.210582417582417
"Yemen",2033,"55-59",0.0695054945054943
"Yemen",2033,"60-64",0.00981318681318681
"Yemen",2033,"65-999",0.0201886101499878
"Yemen",2034,"15-19",7.1228131868132
"Yemen",2034,"20-24",6.66599999999997
"Yemen",2034,"25-29",5.30261538461536
"Yemen",2034,"30-34",3.89252747252746
"Yemen",2034,"35-39",2.53498901098901
"Yemen",2034,"40-44",1.36857142857142
"Yemen",2034,"45-49",0.526637362637363
"Yemen",2034,"50-54",0.213670329670329
"Yemen",2034,"55-59",0.0704395604395602
"Yemen",2034,"60-64",0.00982417582417582
"Yemen",2034,"65-999",0.0203764550029352
"Yemen",2035,"15-19",7.21994505494507
"Yemen",2035,"20-24",6.75999999999996
"Yemen",2035,"25-29",5.37884615384615
"Yemen",2035,"30-34",3.94934065934065
"Yemen",2035,"35-39",2.57241758241759
"Yemen",2035,"40-44",1.38890109890109
"Yemen",2035,"45-49",0.534395604395604
"Yemen",2035,"50-54",0.216758241758241
"Yemen",2035,"55-59",0.0713736263736262
"Yemen",2035,"60-64",0.00983516483516483
"Yemen",2035,"65-999",0.0205642998558826
"Yemen",2036,"15-19",7.31707692307694
"Yemen",2036,"20-24",6.85399999999998
"Yemen",2036,"25-29",5.45507692307692
"Yemen",2036,"30-34",4.00615384615382
"Yemen",2036,"35-39",2.60984615384615
"Yemen",2036,"40-44",1.40923076923077
"Yemen",2036,"45-49",0.542153846153846
"Yemen",2036,"50-54",0.219846153846153
"Yemen",2036,"55-59",0.072307692307692
"Yemen",2036,"60-64",0.00984615384615384
"Yemen",2036,"65-999",0.02075214470883
"Yemen",2037,"15-19",7.41420879120881
"Yemen",2037,"20-24",6.94799999999998
"Yemen",2037,"25-29",5.53130769230768
"Yemen",2037,"30-34",4.06296703296701
"Yemen",2037,"35-39",2.64727472527473
"Yemen",2037,"40-44",1.42956043956043
"Yemen",2037,"45-49",0.549912087912087
"Yemen",2037,"50-54",0.222934065934065
"Yemen",2037,"55-59",0.0732417582417579
"Yemen",2037,"60-64",0.00985714285714285
"Yemen",2037,"65-999",0.0209399895617774
"Yemen",2038,"15-19",7.51134065934068
"Yemen",2038,"20-24",7.04199999999997
"Yemen",2038,"25-29",5.60753846153844
"Yemen",2038,"30-34",4.1197802197802
"Yemen",2038,"35-39",2.68470329670329
"Yemen",2038,"40-44",1.44989010989011
"Yemen",2038,"45-49",0.557670329670328
"Yemen",2038,"50-54",0.226021978021977
"Yemen",2038,"55-59",0.0741758241758239
"Yemen",2038,"60-64",0.00986813186813186
"Yemen",2038,"65-999",0.0211278344147248
"Yemen",2039,"15-19",7.60847252747254
